idx,split,tim_mm,tim_k,spot_mm,q_w,r_sink,void_mm,void_center_mm,t_max,t_die_mean,penalty,t_1d,iters,residual,q_out,seconds
198,train,0.05,3.693585133643109,1.1,7.230224767955891,0.3469272594514154,0.6000000000000001,2.0800168217248256,35.26300648299983,28.722515049006116,6.5404914339937115,28.716073495697433,2206,9.970104336818755e-09,7.230224767955894,1.412456750869751
199,train,0.25,1.9321787517281,8.75,2.320004748832098,2.210162954414372,2.5,8.569231552759224,39.454112705985445,35.39775348640697,4.056359219578475,33.20285417410059,5571,9.994767680491554e-09,2.3200047488320967,3.675365686416626
200,train,0.175,8.777732694483008,0.4,12.14103991233758,1.053894040756698,3.0250000000000004,8.290831635060812,59.07215845275368,41.15230164763541,17.919856805118272,40.60037208813103,3773,9.99241374324721e-09,12.141039912337577,2.8953473567962646
201,train,0.22500000000000003,5.068020034610172,1.5,7.389654010625835,0.7302351129802594,0.75,1.2052174260735562,44.500391321408586,33.952948559891745,10.547442761516841,33.910903997884944,3176,9.998002451907384e-09,7.389654010625835,1.6764192581176758
202,train,0.2,6.023790286996245,1.3000000000000003,14.029582839624688,1.2284069455108524,0.0,0.0,65.92142473815622,47.33636531564523,18.585059422510987,47.33636531574823,2429,9.952245593183338e-09,14.029582839624688,1.2485458850860596
203,train,0.05,1.4372202952167525,0.55,14.660304341455248,0.49639280832669236,3.35,8.173331653930477,64.94662892483629,40.041321478790096,24.905307446046194,37.8417412948946,4428,9.981877118399908e-09,14.66030434145525,1.9802219867706299
204,train,0.05,1.1197411631879697,0.45000000000000007,1.8865987018358132,0.470159803084243,3.15,5.2549493533062295,39.41050053217498,29.643990389993405,9.766510142181573,26.789171418024676,4287,9.99141431968087e-09,1.8865987018358097,1.8064839839935303
205,train,0.1,4.226584506493455,0.55,12.208170689433903,1.244257202062796,3.475,4.007552561811765,113.13944628774334,59.57236878840555,53.56707749933779,43.46512098253646,4665,9.988675707452831e-09,12.208170689433901,2.0110058784484863
206,train,0.07500000000000001,1.6823988310159064,1.25,14.239711125542627,0.7168546011123157,1.1250000000000002,2.184927837574917,64.5346440841945,42.34716357373445,22.18748051046005,42.00667643715179,3281,9.983647312022718e-09,14.239711125542623,1.5360774993896484
207,train,0.05,2.092830803806792,2.8,10.419947525588508,0.816358655086872,1.85,2.3013152891436253,43.137428808882035,36.80130626881834,6.336122540063698,36.32581794182704,3653,9.993003344919552e-09,10.419947525588508,1.5085275173187256
208,train,0.2,1.5413582065042217,0.35,7.967067833115303,0.9923636614751715,0.8500000000000001,9.527556269390915,68.92827500436539,43.842692342155125,25.085582662210264,43.49624305000961,3721,9.984450453655529e-09,7.967067833115301,1.943936824798584
209,train,0.25,3.0639425133697458,1.4500000000000002,6.904724878003858,0.34990247096271454,0.475,6.310725536681699,47.46015780426961,33.75494361163581,13.705214192633804,33.26848633581588,3141,9.989906524891189e-09,6.904724878003856,1.475616693496704
210,test,0.175,9.580476308546729,1.4,13.554575202269778,0.8967728015366878,0.0,0.0,52.62001170550817,40.06052402267559,12.559487682832582,40.06052402273003,2387,9.974065977810222e-09,13.554575202269774,1.1521360874176025
211,train,0.05,6.6406951846625555,2.7500000000000004,11.944598666035231,0.8040649259928642,2.6750000000000003,5.960054369036576,65.6804235688428,41.81950924271254,23.860914326130256,35.88182697885143,4501,9.986027710442498e-09,11.944598666035237,2.1535685062408447
212,train,0.1,4.5975831702567405,3.0,14.44821747509275,0.704747552443894,2.375,5.043937649913402,84.24827917481414,48.408214488867415,35.84006468594673,38.78244073006038,2800,9.992692857333908e-09,14.448217475092747,1.185042381286621
213,train,0.125,5.452216504715363,1.35,4.0169319853778065,1.6684957221286674,0.0,0.0,37.07936193357814,32.75037681080207,4.328985122776075,32.75037681082033,2465,9.977497887092932e-09,4.016931985377806,1.2017834186553955
214,train,0.125,4.23472275705503,3.95,13.52563041614941,0.5619630386237401,0.0,0.0,43.715427952580576,37.02169413385273,6.693733818727843,37.021694133952835,2260,9.947109437133656e-09,13.525630416149406,0.9412679672241211
215,train,0.07500000000000001,9.037465647973582,0.45000000000000007,3.7673377515649533,0.5867467710291049,2.9000000000000004,6.849876761382056,31.996543626693928,28.13588839252637,3.8606552341675595,27.642415615339868,3708,9.993013032973055e-09,3.7673377515649524,1.617868185043335
216,train,0.07500000000000001,1.496857879605547,0.95,7.6976689652134915,0.4212570752926836,0.6000000000000001,1.4963962642929687,46.50376690840566,32.38856077237154,14.115206136034118,32.34337077291206,2466,9.977039784135692e-09,7.697668965213489,1.0169520378112793
217,train,0.2,3.5500926870036067,3.35,1.979042840676057,0.908331460571613,2.0,7.520584769750033,30.03855696358899,28.369514007962383,1.6690429556266082,27.975221167433443,4304,9.997762548127628e-09,1.9790428406760554,2.3266031742095947
218,test,0.07500000000000001,6.615414832183777,0.6000000000000001,6.051347859845214,0.450273959307198,0.75,2.6035758268323876,35.09583333436115,28.612579421855298,6.483253912505855,28.602441214397846,2248,9.991739591137166e-09,6.051347859845213,1.4833202362060547
219,train,0.15000000000000002,5.646517899962455,0.8,4.8192606220417,0.4055193532470148,0.575,3.7678965296386293,35.491742215499,28.528199740462767,6.963542475036235,28.387152105216888,2251,9.959055907509513e-09,4.819260622041696,1.0602350234985352
220,train,0.25,5.796361855792198,7.7,7.971045939044426,1.3186200591972075,3.975,5.683936820497238,63.80398876967324,48.661868200573444,15.142120569099795,39.20114969746735,4502,9.998365297363693e-09,7.971045939044428,2.2383980751037598
221,train,0.1,7.758530406905074,7.15,12.080320829306713,0.8670669764759424,0.0,0.0,38.47563900857416,37.41402799670452,1.061611011869644,37.41402799674073,2202,9.948143450647837e-09,12.080320829306714,0.9339444637298584
222,train,0.2,3.000548377803008,1.5500000000000003,6.703073430081612,1.1099121511492425,2.5500000000000003,2.084495419303855,49.35770396283262,38.50497113579732,10.852732827035304,37.11998556323539,4449,9.996954347939843e-09,6.703073430081615,2.1708431243896484
223,train,0.05,1.6794909427825757,4.65,12.869716141131164,2.9644591374408353,2.9499999999999997,3.691152995540829,100.60704866229177,76.25765584568248,24.349392816609296,67.39072224668746,5067,9.987834237720483e-09,12.869716141131164,2.6367685794830322
224,train,0.07500000000000001,1.8538948790850298,2.35,14.143274958898537,0.6633796444545864,0.575,1.887864752807768,55.219781691253004,40.64570556784785,14.574076123405156,40.55194505228649,2665,9.998821421094045e-09,14.143274958898541,1.5375399589538574
225,train,0.125,1.567420526321972,0.30000000000000004,14.290109322129604,0.758579082820657,1.65,2.427541697782563,88.02253139894623,49.503036647054486,38.51949475189174,47.68889741820999,4298,9.998875798128956e-09,14.290109322129599,2.976363182067871
226,train,0.2,6.486168123191164,0.6500000000000001,13.785992571827661,0.4141681130985623,2.4000000000000004,2.9879485519589024,60.00659998047718,37.89964006669286,22.106959913784323,35.397164643036625,3902,9.986176884892512e-09,13.785992571827657,2.7865302562713623
227,train,0.07500000000000001,1.8888930273550637,8.75,4.704366474846216,0.8073805903089722,0.5,7.620015321152359,31.748957832972263,30.953634827750545,0.795323005221718,30.815091911987587,3439,9.986854745290404e-09,4.704366474846214,1.7788641452789307
228,train,0.175,2.3895604095380043,5.45,3.9830490815860333,0.3029891176513669,3.9250000000000007,2.1972641821983245,42.67460555499171,34.83717261461982,7.83743294037189,29.249945467086032,6311,9.985887012338955e-09,3.9830490815860355,3.5699965953826904
229,train,0.2,1.614351396435409,1.7000000000000002,12.339170310228189,0.36826738654228836,1.975,3.969134247461051,95.96306275309757,55.61947767649963,40.34358507659795,45.22170004434363,4570,9.981297546485462e-09,12.339170310228189,2.3317809104919434
230,train,0.1,1.568540827421463,1.15,7.711839047282476,2.1824066310088956,1.7000000000000002,9.008793523748029,61.91313894521803,47.34282814134881,14.57031080386922,46.99114580852094,2783,9.993255064419316e-09,7.711839047282474,1.2352931499481201
231,train,0.07500000000000001,2.5813294741867128,1.1,13.926857548161372,0.5284414088308742,2.025,1.7923592796274086,55.58862528405967,37.19306024372915,18.395565040330517,36.84696535972988,3259,9.982140322799076e-09,13.926857548161369,1.4812898635864258
232,train,0.125,1.586947177797997,0.5,7.493593546480267,0.5841857542699006,3.1000000000000005,7.088772176489723,60.69306823680686,40.65138623092299,20.04168200588387,35.51747054838302,5234,9.986452735860254e-09,7.493593546480266,2.6673688888549805
233,train,0.15000000000000002,1.8451465801543285,0.7,4.566196901644544,0.40941085268050986,0.75,2.453377639549332,41.94128426828973,30.91202644141336,11.029257826876368,30.7261070938793,3432,9.991125861500917e-09,4.5661969016445445,1.8563413619995117
234,train,0.125,2.5072365062848214,0.30000000000000004,3.2671819834948366,1.3072889644525465,0.45000000000000007,8.986127877491658,38.57654971262246,31.012878340650783,7.563671371971676,31.003487757749955,2671,9.993497681334597e-09,3.2671819834948366,1.5490689277648926
235,test,0.22500000000000003,7.095730625382305,5.7,4.187256055188998,0.3370212176585413,0.575,6.120786892560481,30.019810816304712,28.06026798718196,1.9595428291227535,27.871536318107783,2958,9.992168721304965e-09,4.1872560551890015,1.6656205654144287
236,test,0.15000000000000002,1.3436719729678628,4.45,14.139160425454921,1.6050782895237143,2.85,5.196322055018796,123.2274097800854,83.0373791802816,40.19003059980379,63.92636489141781,3459,9.999568192859057e-09,14.139160425454925,1.9452576637268066
237,train,0.2,5.556111183306902,5.15,11.490940063786084,0.5820712257110542,0.0,0.0,40.49367800296322,36.18875007281959,4.304927930143634,36.18875007292356,2231,9.974402498458918e-09,11.490940063786088,1.146662712097168
238,train,0.25,3.1832807059681882,1.6,9.157020890403526,0.7451146327519182,3.15,3.2650666163343782,75.24430580668974,48.768359206086906,26.475946600602832,39.30449913961849,5312,9.993716937707343e-09,9.157020890403526,2.9121556282043457
239,test,0.1,5.4515903951242,3.0500000000000003,8.323266989910408,0.4630751633472977,3.575,6.4252984346009665,58.63460634239149,38.20033485540837,20.43427148698312,30.644627762314833,4936,9.989396485916158e-09,8.323266989910408,2.555558919906616
240,train,0.22500000000000003,9.64240269526006,0.9000000000000001,9.935129740968717,0.8934165481596513,0.32500000000000007,4.152227295825648,49.79888720024179,36.73284354095128,13.066043659290514,36.509127956951446,4275,9.988268107618387e-09,9.935129740968714,2.3626933097839355
241,train,0.25,7.50825552815456,0.7,12.029099908944218,0.724276538797777,2.9000000000000004,3.5893745394045693,81.10958609350254,46.758536879296116,34.35104921420643,38.09860754110145,3733,9.99687344678236e-09,12.029099908944218,1.9324753284454346
242,test,0.1,2.171983610663059,2.35,10.218730757506087,2.026360279191904,0.0,0.0,62.174062387440046,50.73521508646185,11.438847300978196,50.73521508656158,2467,9.96468747368773e-09,10.218730757506087,1.2336030006408691
243,train,0.2,1.6601903729157572,3.45,8.889325317573523,0.9391313382182521,0.0,0.0,56.49314562868474,44.338541673670285,12.154603955014458,44.33854167416469,2361,9.952637666262016e-09,8.889325317573528,1.1617708206176758
244,train,0.15000000000000002,7.3299368306590456,0.30000000000000004,6.550107295107369,2.644049262261762,0.0,0.0,54.530403129899334,43.86664192579454,10.663761204104794,43.86664192582161,2499,9.981263141254992e-09,6.550107295107367,1.3682043552398682
245,test,0.125,5.619604492826626,0.6500000000000001,13.132523650151414,1.6718189116810527,0.45000000000000007,5.298845808517677,74.6692319737123,51.27718226869151,23.39204970502079,50.292205196007245,4259,9.996589215486477e-09,13.132523650151413,2.199702739715576
246,test,0.125,1.7607582947883538,0.6000000000000001,1.3805498689661904,2.7266949179214217,1.4500000000000002,7.086154879042173,33.235435405428554,29.97792897331587,3.2575064321126845,29.788137624852123,4324,9.987692891812429e-09,1.380549868966191,2.2381958961486816
247,train,0.22500000000000003,3.40104923257294,1.4500000000000002,7.293451375729292,1.3108725424529364,2.9250000000000003,7.2056480263763,56.62222190381931,43.358897950298854,13.263323953520455,39.6168041433667,2738,9.95984237166926e-09,7.293451375729296,1.3966822624206543
248,train,0.05,3.789738962938779,0.4,14.612847471070372,2.3989099310614903,0.625,1.8981378817142727,81.40904380594336,62.45692170571074,18.952122100232614,62.44559416631948,2518,9.961670986615676e-09,14.612847471070372,1.1483030319213867
249,train,0.125,1.6284415069174434,0.35,2.681548821419381,0.35352960573223197,0.30000000000000004,1.435658185228712,35.238417505167966,28.105668724056514,7.132748781111452,28.091293151999444,2403,9.99306704082408e-09,2.6815488214193817,1.1374740600585938
250,train,0.15000000000000002,3.8039974465460427,4.3500000000000005,9.83276810881717,2.2871588307671127,1.075,6.8987910168196,59.90248806857143,52.798745752995586,7.103742315575843,51.67775049457906,4274,9.997220144893644e-09,9.832768108817172,2.5422720909118652
251,train,0.22500000000000003,2.80151370768029,0.9000000000000001,7.547134334302974,0.443440504641846,0.525,1.717211401543525,51.85608194637825,34.756659486773614,17.099422459604632,34.64708231921577,2998,9.98394288154085e-09,7.547134334302976,1.584226369857788
252,train,0.2,6.951365942300094,0.8500000000000001,10.604698173082603,2.1554149230452744,0.0,0.0,66.75538755790755,51.24445218235929,15.510935375548264,51.24445218242132,2489,9.962091344556664e-09,10.604698173082603,1.2549710273742676
253,test,0.1,5.8213592997982415,0.8,4.032713098576598,1.46562446941705,0.575,5.648758615747207,37.230040578687344,31.948801332679185,5.281239246008159,31.73088981251638,4084,9.98885898348868e-09,4.032713098576598,1.9306230545043945
254,test,0.1,3.5833199354527236,2.5,9.544695443062517,1.2608621981629902,0.0,0.0,47.53266620804713,40.000440262927235,7.532225945119897,40.00044026298655,2417,9.976770103567471e-09,9.544695443062519,1.138397455215454
255,test,0.1,4.937879295697086,3.0,10.556233711036365,0.35578841889508234,0.7750000000000001,1.1874134366085123,36.870686991514056,31.247277158244305,5.623409833269751,31.227873595208948,2350,9.990898180147385e-09,10.556233711036368,1.1116185188293457
256,test,0.25,2.7603403367554127,3.85,4.318869077785285,2.027081288730476,2.0500000000000003,4.781820067528014,52.00304329593425,41.20975009519676,10.793293200737487,37.80299964247999,3863,9.9874505934934e-09,4.318869077785286,2.087759256362915
257,train,0.1,3.1564159218723953,2.4499999999999997,13.991588514321538,0.9309660339108039,1.325,7.060443816057771,55.52481935548305,43.830139800697474,11.694679554785573,42.901506149745295,3426,9.999202567998808e-09,13.991588514321533,1.5778799057006836
258,train,0.07500000000000001,3.2785924807846225,1.5,13.903589779325985,0.9346044298248316,3.6000000000000005,4.683689367045641,126.39631225519922,63.891052431530355,62.505259823668865,41.61517627194393,4569,9.98890661724215e-09,13.90358977932599,2.0141172409057617
259,test,0.05,1.5166467203859129,0.55,2.3326255367176376,0.3003927065954593,2.1,6.844384898118703,31.011455659742907,26.91694320858421,4.094512451158696,26.543577716985936,3732,9.994423817209586e-09,2.332625536717633,1.720390796661377
260,train,0.2,3.7152060355540435,0.45000000000000007,14.175067986705763,0.4410484034993907,0.625,6.327137430915802,72.174189214886,40.18734162333827,31.98684759154773,39.33160641391847,3001,9.993201551114627e-09,14.175067986705765,1.5681157112121582
261,train,0.05,2.58379823044064,4.1000000000000005,4.22950775459001,2.4149776044693843,2.025,7.789098276424786,37.97757504753939,36.50930169524152,1.4682733522978708,36.16656803012615,3590,9.992838334368662e-09,4.22950775459001,1.747300386428833
262,train,0.125,1.674733337712169,0.7,4.506063214246435,0.5495314936371772,3.9250000000000007,7.978439379088483,43.767583481845286,35.013231937145896,8.75435154469939,30.982184829354892,7699,9.991957716077282e-09,4.506063214246433,4.054685831069946
263,train,0.25,3.3633590435108576,2.65,13.039587611822483,2.5707196260929095,1.075,7.9705707128539975,86.16512155875408,69.32449196245507,16.84062959629901,68.62642855481835,3814,9.989116965427654e-09,13.039587611822485,2.2868127822875977
264,train,0.1,2.753017946367305,9.5,14.790653754092194,2.4167296231127193,0.525,3.3025544517866017,69.18386272741661,67.00118706910324,2.1826756583133715,66.58590532626076,2363,9.988457623429249e-09,14.790653754092192,1.1674764156341553
265,test,0.1,3.5260043293456715,2.0,8.077039470998937,1.299545634384094,2.0,3.668399411826843,54.252512233927455,40.67109830978083,13.581413924146624,38.042960355947024,2754,9.99627137554007e-09,8.07703947099894,1.4271931648254395
266,train,0.125,1.340373897858048,0.5,12.907292304899007,0.8383079664817507,2.0500000000000003,5.429149950244033,121.80075133906446,61.81279728245674,59.98795405660772,48.26604283036152,4486,9.999423626976142e-09,12.907292304899006,2.2631468772888184
267,train,0.1,1.0499195230633311,0.8,3.4780197556987744,1.3582950427929545,0.30000000000000004,0.6828693952173918,41.93400099640003,33.16732765123388,8.766673345166147,33.14696794984917,2572,9.996817798555205e-09,3.478019755698773,1.167144536972046
268,train,0.25,1.0512922326804188,5.7,3.1755596696018586,1.212516312087551,0.8500000000000001,1.0819438525944196,39.85614751207057,37.04740532065209,2.8087421914184816,36.502539953642795,4564,9.989056392583392e-09,3.1755596696018564,2.6593141555786133
269,train,0.175,6.3496860117025005,6.75,1.1542333433791985,0.4526113395659014,1.15,1.9028502674966599,26.305722812425934,25.95408041567063,0.3516423967553024,25.87708135520564,3811,9.995376759461907e-09,1.1542333433791994,1.9247946739196777
270,train,0.25,4.57073712117598,3.6000000000000005,9.391975320119094,2.6932063801527946,0.575,4.785420176521882,67.7734096209767,56.662713068463525,11.110696552513168,55.72895390703182,3271,9.999989277912288e-09,9.391975320119094,1.6761960983276367
271,train,0.07500000000000001,2.2891080554333807,0.55,1.643485490761961,0.6750465908051207,0.275,4.408511040927716,29.77778557065726,26.75590671302931,3.02187885762795,26.699942156278887,2435,9.966553391657016e-09,1.6434854907619625,1.1653964519500732
272,train,0.15000000000000002,4.077595198397933,4.4,12.347276019237166,1.5446392833337699,0.0,0.0,55.13031633773637,49.00520154719405,6.1251147905423196,49.00520154729235,2393,9.9954065507818e-09,12.347276019237164,1.4127395153045654
273,test,0.175,2.98553690517923,2.3,4.437924543332322,0.33088194682736627,0.875,4.214614161373233,37.853839708251016,30.082701017853697,7.7711386903973185,29.210293803061663,3486,9.996619281063691e-09,4.43792454333232,2.4444596767425537
274,train,0.05,6.674450901904199,7.6,3.818876466738013,2.5509043259026436,0.0,0.0,35.361123741724086,35.148601283118595,0.21252245860549124,35.14860128312579,2261,9.988600392323973e-09,3.8188764667380117,1.2481861114501953
275,train,0.07500000000000001,8.413224400125394,8.4,1.1687260822229528,1.7383633273419223,3.075,8.259667866283776,28.68656600642186,27.57765261042385,1.1089133959980089,27.172866739059497,3677,9.988012578802837e-09,1.168726082222953,2.2152962684631348
276,train,0.07500000000000001,1.1971708672462769,5.75,9.593595581326163,1.2355433822691944,1.2249999999999999,1.9601625614806548,47.84887368002805,44.17957344379839,3.6693002362296596,43.16726759770525,4039,9.998819812290453e-09,9.593595581326163,2.3361306190490723
277,train,0.15000000000000002,5.492499506435178,0.35,11.216930738613089,2.118847387905968,1.0250000000000001,3.314623099475653,72.48118172707736,52.60205062281904,19.879131104258313,52.18550768865023,4211,9.987557290456946e-09,11.216930738613087,3.0357325077056885
278,train,0.25,5.409093325206261,1.0,3.447303407262071,0.49739434907922736,3.4000000000000004,6.54536588202206,43.37570782783084,32.139170620906775,11.236537206924062,28.417124621295724,5009,9.995728809531399e-09,3.4473034072620683,3.2510693073272705
279,train,0.25,1.64151081416862,5.95,6.294807322135536,2.1322760921516726,1.4,8.669366197499025,53.39707782517868,49.69427382681557,3.702803998363109,48.20851385957492,3883,9.998950552152035e-09,6.2948073221355365,2.3395674228668213
280,train,0.07500000000000001,4.930904491302079,9.55,3.108376021402049,0.3677253291892932,0.6500000000000001,0.9911358633776272,27.13112176716288,26.77228447544057,0.3588372917223097,26.71425043848803,3155,9.988729748034657e-09,3.1083760214020533,1.8071999549865723
281,train,0.1,2.98748420542048,4.05,4.991713605812643,0.6488855936887236,1.05,8.067451120817925,32.689246206021195,30.181266512728406,2.507979693292789,30.067997290147197,3315,9.993445956535674e-09,4.99171360581264,1.7396905422210693
282,train,0.05,8.97377469663151,2.7500000000000004,2.622584114469492,2.302577427771705,0.375,1.6571425382236744,32.0370871514095,31.268295632820337,0.7687915185891647,31.267876395528106,2515,9.999785929050115e-09,2.6225841144694924,1.4781591892242432
283,train,0.15000000000000002,4.8700557755383205,0.30000000000000004,5.012312708793386,0.4139127888396203,0.8,5.2012631991374745,44.09002844749139,29.85262082002122,14.237407627470173,28.777199369671493,2563,9.99251082672333e-09,5.012312708793388,1.9064209461212158
284,train,0.1,1.0765732619843218,2.4000000000000004,6.232052040352919,1.3441763607900528,0.0,0.0,49.38274334939529,39.3631111729847,10.019632176410589,39.363111173142734,2421,9.959682834555178e-09,6.2320520403529205,1.4493935108184814
285,train,0.1,1.032232087662481,0.6000000000000001,7.3916625219167305,0.7433497999525656,0.7250000000000001,5.282341940818556,64.88154826083168,40.02391381412124,24.857634446710442,37.8895134417083,3374,9.9874186464274e-09,7.391662521916729,2.0081639289855957
286,train,0.07500000000000001,1.0515535445869189,1.65,5.82763763158373,0.7914097245320462,0.0,0.0,44.14292361057102,33.95303951805877,10.189884092512244,33.95303951817535,2364,9.991612888055603e-09,5.827637631583732,1.3397207260131836
287,train,0.175,6.064857004486207,8.1,1.3117634888144,1.1981026190403588,0.55,7.717400276957398,27.268450920072343,27.02749921638768,0.24095170368466157,26.991672669614907,2911,9.99497878915134e-09,1.3117634888143987,2.2267162799835205
288,train,0.15000000000000002,8.494985311398066,9.3,1.5928455959818673,0.8357165750201043,0.375,3.4242511178633563,26.817747432021836,26.67917578060498,0.13857165141685712,26.662863906771154,2479,9.983464183020947e-09,1.592845595981867,1.7640340328216553
289,train,0.175,9.719578859654364,0.25,7.335111041341377,2.088218199391833,0.95,9.326313999381219,53.52368054781472,41.884198311074464,11.639482236740257,41.87026995258187,3875,9.997114234997827e-09,7.335111041341377,2.5095458030700684
290,train,0.1,1.3518276094716861,0.30000000000000004,14.235832014159278,0.5532617778827077,0.32500000000000007,4.261363291327104,84.21998624207265,44.775306377667604,39.444679864405046,43.857747385397715,3116,9.997436294417446e-09,14.235832014159275,1.6853477954864502
291,train,0.15000000000000002,8.513448618273154,1.6,14.595892125232591,0.5444486082256497,2.7,4.62224218824233,101.52277545968296,49.68904646803081,51.83372899165215,35.980593190899945,4000,9.998985497486075e-09,14.595892125232591,2.736588716506958
292,train,0.07500000000000001,7.169277046762375,1.05,8.430126074843276,2.8421586790642377,0.0,0.0,57.05320007187017,50.10861125486647,6.944588817003705,50.10861125488493,2506,9.999828306682233e-09,8.430126074843276,1.6560816764831543
293,train,0.1,2.001707593696132,0.30000000000000004,6.485727938740738,0.47566882095473834,0.42500000000000004,6.673832104286202,46.69849274433079,31.680617019259234,15.017875725071558,31.5305375306463,2991,9.997008493387544e-09,6.485727938740741,1.6437668800354004
294,train,0.125,2.2657804964306787,0.9000000000000001,11.03452450229053,0.8782749940826726,2.65,5.52883709846284,103.89879715939247,54.73295461848562,49.16584254090685,41.12836926030645,4656,9.989068286790398e-09,11.034524502290529,2.806997299194336
295,test,0.1,1.6361790263409939,6.9,5.797104144470969,0.3281713263043647,0.35,2.476201181856915,32.32577741983691,30.80212682993611,1.5236505899008002,30.629092795214362,3173,9.994966390613625e-09,5.7971041444709694,1.6482644081115723
296,train,0.2,1.3513001139150642,4.8999999999999995,14.116702033833352,1.2124207349988612,1.8000000000000003,9.041025249617649,79.11260506029481,67.82186604017367,11.290739020121137,63.455922355593856,5062,9.99107492725868e-09,14.116702033833358,3.288048267364502
297,train,0.2,2.195524370652711,0.45000000000000007,8.268341288800501,1.0241676753120945,0.0,0.0,63.89775953138256,41.26199550352736,22.635764027855203,41.261995503739904,2411,9.955547487926629e-09,8.2683412888005,1.5709547996520996
298,train,0.15000000000000002,1.0330580671908167,7.65,4.704039889497663,0.3286105203526182,0.0,0.0,35.13945188893101,33.52502274024884,1.61442914868217,33.52502275076199,1956,9.98525214639186e-09,4.7040398894976585,0.939995527267456
299,train,0.175,1.7387972644936505,0.7,1.4593399929682014,0.5707896202487528,0.0,0.0,31.20344899405272,27.34793079260041,3.8555182014523126,27.34793079266888,2304,9.958407377867676e-09,1.4593399929681987,1.2708840370178223
300,train,0.25,2.427547504587985,0.8500000000000001,5.590934369429856,0.36885233107599874,0.0,0.0,47.2261851228272,32.99707662500718,14.229108497820015,32.997076625393355,2195,9.951517557022194e-09,5.590934369429857,1.2448670864105225
301,train,0.125,1.5926278289851608,4.1000000000000005,14.87133671771571,2.544763516387823,1.1,3.349775964418998,94.87032576957522,78.03837774357322,16.831948026001996,74.98697263477132,4287,9.989560317455045e-09,14.871336717715709,2.641216278076172
302,train,0.05,5.817771876783966,5.65,13.53706408075638,0.8155873909807106,2.35,3.5347161121077884,55.58565629413516,41.2616446400906,14.324011654044561,37.63275588876909,4495,9.988706542082215e-09,13.537064080756384,2.6768226623535156
303,train,0.2,8.496542693633762,0.35,14.91976850828596,1.7669000086918907,0.0,0.0,80.17590830267382,55.34616067192835,24.829747630745466,55.34616067200177,2476,9.967160478304954e-09,14.919768508285959,1.8023841381072998
304,train,0.1,1.0818807936101893,4.3,12.189120903226774,1.2009681993958603,0.32500000000000007,2.8320631717448683,62.937463576154876,51.754718217623605,11.182745358531271,51.29133795747873,3118,9.995761728481542e-09,12.189120903226772,1.823854684829712
305,train,0.175,2.595239971924804,0.30000000000000004,7.275025225996326,0.552503089461849,0.8,8.490587948086702,52.97510111269104,34.268011091220885,18.707090021470158,34.15548244094888,3103,9.986639127418168e-09,7.275025225996325,2.6492531299591064
306,test,0.07500000000000001,7.829664062193925,1.2000000000000002,5.589308089715804,0.9541865796751839,0.5,5.025453585562635,37.98903726914852,31.35854158877809,6.63049568037043,31.04563483379747,2433,9.981251780083988e-09,5.589308089715804,1.5832726955413818
307,train,0.1,1.418409832241204,0.9000000000000001,8.921063071237267,0.777194107296481,0.5,9.462829998894595,57.88675542373078,38.557029238879544,19.32972618485124,38.50537995410138,2558,9.988396833095909e-09,8.92106307123727,1.8404507637023926
308,test,0.05,9.2809626731323,5.500000000000001,2.9894549619229975,1.008280447245571,0.0,0.0,28.612829038599124,28.269928124419813,0.34290091417931023,28.26992812442409,2308,9.986813751698867e-09,2.9894549619229984,1.131035566329956
309,train,0.22500000000000003,6.58002210556213,2.15,4.688290400996681,2.551057377534948,0.0,0.0,43.394406792924904,38.71169377401215,4.682713018912757,38.711693774044775,2487,9.971061488282916e-09,4.68829040099668,1.7775239944458008
310,train,0.125,5.2606638847691425,0.30000000000000004,9.369984464886851,1.9634618627584868,0.0,0.0,62.16259949387614,45.920749655128674,16.241849838747463,45.92074965517368,2479,9.954239458979962e-09,9.369984464886851,1.7021338939666748
311,train,0.175,3.2526922214583958,0.6500000000000001,10.280942321516891,0.3942744383927677,2.975,2.793970299626857,60.48273780082891,39.19186104425924,21.290876756569666,34.91038594921372,4591,9.995120648109307e-09,10.280942321516893,3.544823169708252
312,train,0.1,3.8693229087607426,3.5500000000000003,7.197184212243615,0.4299446772136697,0.0,0.0,33.910922873085894,30.1823648335735,3.728558039512393,30.18236483362301,2202,9.99224386720555e-09,7.197184212243613,1.3985073566436768
313,train,0.1,9.994598142299889,1.35,13.215444488078974,0.9109557035865156,0.32500000000000007,1.2656356761617806,47.922708490685466,38.78187092026223,9.140837570423237,38.77943232145191,2563,9.998461941773375e-09,13.215444488078969,1.2701482772827148
314,train,0.175,8.861210328702922,0.8,5.972308417914205,0.8502986499938965,0.42500000000000004,8.814444301219512,38.894555441026576,31.45025891539772,7.444296525628857,31.446839786113564,2827,9.99561601091099e-09,5.972308417914206,2.1959164142608643
315,train,0.25,1.7918745478587579,3.35,1.9401794882896204,0.3279990503046281,0.6500000000000001,6.453545321932014,31.795238993928187,28.734523331578576,3.0607156623496117,28.404729165442475,3789,9.98699211312575e-09,1.9401794882896164,2.7591328620910645
316,train,0.15000000000000002,8.909459949827273,3.95,13.26774126236119,0.410763465063419,0.7,5.345705629439412,42.52209593851239,33.823086564491796,8.699009374020598,33.103810381697684,2519,9.986154207065885e-09,13.267741262361186,2.616129159927368
